,x,y
0,0.0,2.650569647244536
1,0.12121212121212122,3.553319386595766
2,0.24242424242424243,0.8050394555076408
3,0.36363636363636365,1.6270371527970275
4,0.48484848484848486,7.284889877013494
5,0.6060606060606061,7.94698765753304
6,0.7272727272727273,6.726757916759585
7,0.8484848484848485,3.5330653953547566
8,0.9696969696969697,4.818973103711875
9,1.0909090909090908,4.784635556137911
10,1.2121212121212122,6.871418687178574
11,1.3333333333333335,6.506155744874194
12,1.4545454545454546,3.3902015540218153
13,1.5757575757575757,0.42771974970145443
14,1.696969696969697,3.85864629472455
15,1.8181818181818183,2.5180091739087773
16,1.9393939393939394,3.9347778897303876
17,2.0606060606060606,7.332396284314212
18,2.1818181818181817,3.116564683097219
19,2.303030303030303,4.973004688595915
20,2.4242424242424243,4.007061545716787
21,2.5454545454545454,4.657769294363771
22,2.666666666666667,3.0753170958945235
23,2.787878787878788,5.9082897850411165
24,2.909090909090909,6.607362395009945
25,3.0303030303030303,2.9831678845370786
26,3.1515151515151514,3.8264113302985248
27,3.272727272727273,4.8911348994793515
28,3.393939393939394,1.73557568842022
29,3.515151515151515,3.086058324985007
30,3.6363636363636367,1.393082309090818
31,3.757575757575758,5.3311797173428355
32,3.878787878787879,3.461777596027861
33,4.0,0.4104162605500383
34,4.121212121212121,2.207308711716233
35,4.242424242424242,-0.731506831992097
36,4.363636363636363,2.353076451157197
37,4.484848484848485,7.256667248394329
38,4.606060606060606,8.72365274538327
39,4.7272727272727275,4.323251782324285
40,4.848484848484849,5.682504193911238
41,4.96969696969697,4.315178472140034
42,5.090909090909091,5.052995775298646
43,5.212121212121212,7.725630666919106
44,5.333333333333334,7.84813975186892
45,5.454545454545455,10.243089176870711
46,5.575757575757576,3.4765412100329964
47,5.696969696969697,9.869450557539789
48,5.818181818181818,9.455251503721625
49,5.9393939393939394,12.063359461749172
50,6.0606060606060606,5.719767045240621
51,6.181818181818182,7.745792375125396
52,6.303030303030303,9.242491637133517
53,6.424242424242425,9.862664850879469
54,6.545454545454546,8.843514104687253
55,6.666666666666667,10.119743604882494
56,6.787878787878788,10.415866163658924
57,6.909090909090909,13.52633004849358
58,7.03030303030303,12.569955125519847
59,7.151515151515151,11.204335632942827
60,7.272727272727273,9.86901131161521
61,7.3939393939393945,9.752633788471503
62,7.515151515151516,7.574462505560928
63,7.636363636363637,5.410938221796305
64,7.757575757575758,7.981562235512936
65,7.878787878787879,7.060002729610354
66,8.0,3.0259620968493532
67,8.121212121212121,4.3976763904416005
68,8.242424242424242,3.092178892482628
69,8.363636363636363,4.759478525736401
70,8.484848484848484,6.849646805511925
71,8.606060606060606,2.923410730692006
72,8.727272727272727,5.924041491721022
73,8.84848484848485,5.816931564719731
74,8.96969696969697,8.814325324563717
75,9.090909090909092,7.77176622074416
76,9.212121212121213,7.787996624499312
77,9.333333333333334,8.906261540371755
78,9.454545454545455,8.375376445037228
79,9.575757575757576,7.4589005863808575
80,9.696969696969697,10.278786107741844
81,9.818181818181818,9.464284689596203
82,9.93939393939394,12.339397711346376
83,10.06060606060606,17.259699396371058
84,10.181818181818182,11.085926294058531
85,10.303030303030303,13.48357994160139
86,10.424242424242424,14.172797370254134
87,10.545454545454545,14.771511299482137
88,10.666666666666668,11.736611308705202
89,10.787878787878789,12.569688411385076
90,10.90909090909091,15.898056979562593
91,11.030303030303031,12.177689792468378
92,11.151515151515152,15.214640541292955
93,11.272727272727273,12.40846644704809
94,11.393939393939394,8.951185084617553
95,11.515151515151516,8.460798288469308
96,11.636363636363637,7.843175932771822
97,11.757575757575758,5.9190753995976415
98,11.878787878787879,2.6356663948129717
99,12.0,6.396118774038878
